file_id,action,reason,duplicate_key,artist,album,title,size_bytes,source_path,keep_path,quarantine_path
2926,quarantine,"same metadata artist, album, and title as kept file",in flames | clayman | satellites and astronauts,In Flames,Clayman,Satellites And Astronauts,7227185,/mnt/d/Music/_Sorted_By_Artist/In Flames/07 - Satellites And Astronauts.mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/07 - Satellites And Astronauts (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/07 - Satellites And Astronauts.mp3
7918,keep,largest file in duplicate metadata group,in flames | clayman | satellites and astronauts,In Flames,Clayman,Satellites And Astronauts,7227185,/mnt/d/Music/_Sorted_By_Artist/In Flames/07 - Satellites And Astronauts (2).mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/07 - Satellites And Astronauts (2).mp3,
7924,quarantine,"same metadata artist, album, and title as kept file",in flames | clayman | satellites and astronauts,In Flames,Clayman,Satellites And Astronauts,4877273,/mnt/d/Music/_Sorted_By_Artist/In Flames/EOQX.m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/07 - Satellites And Astronauts (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/EOQX.m4a
2924,quarantine,"same metadata artist, album, and title as kept file",in flames | clayman | square nothing,In Flames,Clayman,Square Nothing,5711247,/mnt/d/Music/_Sorted_By_Artist/In Flames/05 - Square Nothing.mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/05 - Square Nothing (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/05 - Square Nothing.mp3
7916,keep,largest file in duplicate metadata group,in flames | clayman | square nothing,In Flames,Clayman,Square Nothing,5711247,/mnt/d/Music/_Sorted_By_Artist/In Flames/05 - Square Nothing (2).mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/05 - Square Nothing (2).mp3,
7931,quarantine,"same metadata artist, album, and title as kept file",in flames | clayman | square nothing,In Flames,Clayman,Square Nothing,3804958,/mnt/d/Music/_Sorted_By_Artist/In Flames/RDVI.m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/05 - Square Nothing (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/RDVI.m4a
2929,quarantine,"same metadata artist, album, and title as kept file",in flames | clayman | suburban me,In Flames,Clayman,Suburban Me,5189634,/mnt/d/Music/_Sorted_By_Artist/In Flames/10 - Suburban Me.mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/10 - Suburban Me (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/10 - Suburban Me.mp3
7921,keep,largest file in duplicate metadata group,in flames | clayman | suburban me,In Flames,Clayman,Suburban Me,5189634,/mnt/d/Music/_Sorted_By_Artist/In Flames/10 - Suburban Me (2).mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/10 - Suburban Me (2).mp3,
7933,quarantine,"same metadata artist, album, and title as kept file",in flames | clayman | suburban me,In Flames,Clayman,Suburban Me,3460150,/mnt/d/Music/_Sorted_By_Artist/In Flames/UZEQ.m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/10 - Suburban Me (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/UZEQ.m4a
2928,quarantine,"same metadata artist, album, and title as kept file",in flames | clayman | swim,In Flames,Clayman,Swim,4668021,/mnt/d/Music/_Sorted_By_Artist/In Flames/09 - Swim.mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/09 - Swim (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/09 - Swim.mp3
7920,keep,largest file in duplicate metadata group,in flames | clayman | swim,In Flames,Clayman,Swim,4668021,/mnt/d/Music/_Sorted_By_Artist/In Flames/09 - Swim (2).mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/09 - Swim (2).mp3,
7928,quarantine,"same metadata artist, album, and title as kept file",in flames | clayman | swim,In Flames,Clayman,Swim,3112118,/mnt/d/Music/_Sorted_By_Artist/In Flames/NRQT.m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/09 - Swim (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/NRQT.m4a
2939,quarantine,"same metadata artist, album, and title as kept file",in flames | colony | behind space `99,In Flames,Colony,Behind Space `99,5715636,/mnt/d/Music/_Sorted_By_Artist/In Flames/09 - Behind Space `99.mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/09 - Behind Space `99 (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/09 - Behind Space `99.mp3
7942,keep,largest file in duplicate metadata group,in flames | colony | behind space `99,In Flames,Colony,Behind Space `99,5715636,/mnt/d/Music/_Sorted_By_Artist/In Flames/09 - Behind Space `99 (2).mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/09 - Behind Space `99 (2).mp3,
2937,quarantine,"same metadata artist, album, and title as kept file",in flames | colony | coerced coexistence,In Flames,Colony,Coerced Coexistence,6067975,/mnt/d/Music/_Sorted_By_Artist/In Flames/07 - Coerced Coexistence.mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/07 - Coerced Coexistence (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/07 - Coerced Coexistence.mp3
7940,keep,largest file in duplicate metadata group,in flames | colony | coerced coexistence,In Flames,Colony,Coerced Coexistence,6067975,/mnt/d/Music/_Sorted_By_Artist/In Flames/07 - Coerced Coexistence (2).mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/07 - Coerced Coexistence (2).mp3,
7956,quarantine,"same metadata artist, album, and title as kept file",in flames | colony | coerced coexistence,In Flames,Colony,Coerced Coexistence,4119305,/mnt/d/Music/_Sorted_By_Artist/In Flames/VNYA.m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/07 - Coerced Coexistence (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/VNYA.m4a
2934,quarantine,"same metadata artist, album, and title as kept file",in flames | colony | colony,In Flames,Colony,Colony,6669837,/mnt/d/Music/_Sorted_By_Artist/In Flames/04 - Colony.mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/04 - Colony (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/04 - Colony.mp3
7937,keep,largest file in duplicate metadata group,in flames | colony | colony,In Flames,Colony,Colony,6669837,/mnt/d/Music/_Sorted_By_Artist/In Flames/04 - Colony (2).mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/04 - Colony (2).mp3,
7953,quarantine,"same metadata artist, album, and title as kept file",in flames | colony | colony,In Flames,Colony,Colony,4529110,/mnt/d/Music/_Sorted_By_Artist/In Flames/QYSU.m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/04 - Colony (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/QYSU.m4a
2931,quarantine,"same metadata artist, album, and title as kept file",in flames | colony | embody the invisible,In Flames,Colony,Embody The Invisible,5238535,/mnt/d/Music/_Sorted_By_Artist/In Flames/01 - Embody The Invisible.mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/01 - Embody The Invisible (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/01 - Embody The Invisible.mp3
7934,keep,largest file in duplicate metadata group,in flames | colony | embody the invisible,In Flames,Colony,Embody The Invisible,5238535,/mnt/d/Music/_Sorted_By_Artist/In Flames/01 - Embody The Invisible (2).mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/01 - Embody The Invisible (2).mp3,
7950,quarantine,"same metadata artist, album, and title as kept file",in flames | colony | embody the invisible,In Flames,Colony,Embody The Invisible,3538071,/mnt/d/Music/_Sorted_By_Artist/In Flames/FUAW.m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/01 - Embody The Invisible (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/FUAW.m4a
2940,quarantine,"same metadata artist, album, and title as kept file",in flames | colony | insipid 2000,In Flames,Colony,Insipid 2000,5381477,/mnt/d/Music/_Sorted_By_Artist/In Flames/10 - Insipid 2000.mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/10 - Insipid 2000 (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/10 - Insipid 2000.mp3
7943,keep,largest file in duplicate metadata group,in flames | colony | insipid 2000,In Flames,Colony,Insipid 2000,5381477,/mnt/d/Music/_Sorted_By_Artist/In Flames/10 - Insipid 2000 (2).mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/10 - Insipid 2000 (2).mp3,
7947,quarantine,"same metadata artist, album, and title as kept file",in flames | colony | insipid 2000,In Flames,Colony,Insipid 2000,3658265,/mnt/d/Music/_Sorted_By_Artist/In Flames/CWDX.m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/10 - Insipid 2000 (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/CWDX.m4a
2942,quarantine,"same metadata artist, album, and title as kept file",in flames | colony | man made god,In Flames,Colony,Man Made God,6081141,/mnt/d/Music/_Sorted_By_Artist/In Flames/12 - Man Made God.mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/12 - Man Made God (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/12 - Man Made God.mp3
7945,keep,largest file in duplicate metadata group,in flames | colony | man made god,In Flames,Colony,Man Made God,6081141,/mnt/d/Music/_Sorted_By_Artist/In Flames/12 - Man Made God (2).mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/12 - Man Made God (2).mp3,
2932,quarantine,"same metadata artist, album, and title as kept file",in flames | colony | ordinary story,In Flames,Colony,Ordinary Story,6161389,/mnt/d/Music/_Sorted_By_Artist/In Flames/02 - Ordinary Story.mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/02 - Ordinary Story (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/02 - Ordinary Story.mp3
7935,keep,largest file in duplicate metadata group,in flames | colony | ordinary story,In Flames,Colony,Ordinary Story,6161389,/mnt/d/Music/_Sorted_By_Artist/In Flames/02 - Ordinary Story (2).mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/02 - Ordinary Story (2).mp3,
7951,quarantine,"same metadata artist, album, and title as kept file",in flames | colony | ordinary story,In Flames,Colony,Ordinary Story,4157613,/mnt/d/Music/_Sorted_By_Artist/In Flames/MKZN.m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/02 - Ordinary Story (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/MKZN.m4a
2936,quarantine,"same metadata artist, album, and title as kept file",in flames | colony | pallar andres visa,In Flames,Colony,Pallar Andres Visa,2429850,/mnt/d/Music/_Sorted_By_Artist/In Flames/06 - Pallar Andres Visa.mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/06 - Pallar Andres Visa (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/06 - Pallar Andres Visa.mp3
7939,keep,largest file in duplicate metadata group,in flames | colony | pallar andres visa,In Flames,Colony,Pallar Andres Visa,2429850,/mnt/d/Music/_Sorted_By_Artist/In Flames/06 - Pallar Andres Visa (2).mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/06 - Pallar Andres Visa (2).mp3,
2938,quarantine,"same metadata artist, album, and title as kept file",in flames | colony | resin,In Flames,Colony,Resin,4810336,/mnt/d/Music/_Sorted_By_Artist/In Flames/08 - Resin.mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/08 - Resin (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/08 - Resin.mp3
7941,keep,largest file in duplicate metadata group,in flames | colony | resin,In Flames,Colony,Resin,4810336,/mnt/d/Music/_Sorted_By_Artist/In Flames/08 - Resin (2).mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/08 - Resin (2).mp3,
7949,quarantine,"same metadata artist, album, and title as kept file",in flames | colony | resin,In Flames,Colony,Resin,3280180,/mnt/d/Music/_Sorted_By_Artist/In Flames/EUTF.m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/08 - Resin (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/EUTF.m4a
2933,quarantine,"same metadata artist, album, and title as kept file",in flames | colony | scorn,In Flames,Colony,Scorn,5171453,/mnt/d/Music/_Sorted_By_Artist/In Flames/03 - Scorn.mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/03 - Scorn (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/03 - Scorn.mp3
7936,keep,largest file in duplicate metadata group,in flames | colony | scorn,In Flames,Colony,Scorn,5171453,/mnt/d/Music/_Sorted_By_Artist/In Flames/03 - Scorn (2).mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/03 - Scorn (2).mp3,
7948,quarantine,"same metadata artist, album, and title as kept file",in flames | colony | scorn,In Flames,Colony,Scorn,3541357,/mnt/d/Music/_Sorted_By_Artist/In Flames/ENVC.m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/03 - Scorn (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/ENVC.m4a
2941,quarantine,"same metadata artist, album, and title as kept file",in flames | colony | the new world,In Flames,Colony,The New World,4774601,/mnt/d/Music/_Sorted_By_Artist/In Flames/11 - The New World.mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/11 - The New World (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/11 - The New World.mp3
7944,keep,largest file in duplicate metadata group,in flames | colony | the new world,In Flames,Colony,The New World,4774601,/mnt/d/Music/_Sorted_By_Artist/In Flames/11 - The New World (2).mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/11 - The New World (2).mp3,
2935,quarantine,"same metadata artist, album, and title as kept file",in flames | colony | zombie inc,In Flames,Colony,Zombie INC.,7298029,/mnt/d/Music/_Sorted_By_Artist/In Flames/05 - Zombie INC.mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/05 - Zombie INC (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/05 - Zombie INC.mp3
7938,keep,largest file in duplicate metadata group,in flames | colony | zombie inc,In Flames,Colony,Zombie INC.,7298029,/mnt/d/Music/_Sorted_By_Artist/In Flames/05 - Zombie INC (2).mp3,/mnt/d/Music/_Sorted_By_Artist/In Flames/05 - Zombie INC (2).mp3,
7946,quarantine,"same metadata artist, album, and title as kept file",in flames | colony | zombie inc,In Flames,Colony,Zombie Inc.,4947796,/mnt/d/Music/_Sorted_By_Artist/In Flames/BAQJ.m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/05 - Zombie INC (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/BAQJ.m4a
7968,keep,largest file in duplicate metadata group,in flames | colony - reloaded | coerced coexistence,In Flames,Colony - Reloaded,Coerced Coexistence,8844615,/mnt/d/Music/_Sorted_By_Artist/In Flames/07 Coerced Coexistence 1.m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/07 Coerced Coexistence 1.m4a,
7969,quarantine,"same metadata artist, album, and title as kept file",in flames | colony - reloaded | coerced coexistence,In Flames,Colony - Reloaded,Coerced Coexistence,8844615,/mnt/d/Music/_Sorted_By_Artist/In Flames/07 Coerced Coexistence.m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/07 Coerced Coexistence 1.m4a,/mnt/d/Music/_Duplicate_Quarantine/07 Coerced Coexistence.m4a
7963,keep,largest file in duplicate metadata group,in flames | colony - reloaded | colony,In Flames,Colony - Reloaded,Colony,9673723,/mnt/d/Music/_Sorted_By_Artist/In Flames/04 Colony 1.m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/04 Colony 1.m4a,
7964,quarantine,"same metadata artist, album, and title as kept file",in flames | colony - reloaded | colony,In Flames,Colony - Reloaded,Colony,9673723,/mnt/d/Music/_Sorted_By_Artist/In Flames/04 Colony.m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/04 Colony 1.m4a,/mnt/d/Music/_Duplicate_Quarantine/04 Colony.m4a
7957,keep,largest file in duplicate metadata group,in flames | colony - reloaded | embody the invisible,In Flames,Colony - Reloaded,Embody the Invisible,7713080,/mnt/d/Music/_Sorted_By_Artist/In Flames/01 Embody the Invisible 1.m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/01 Embody the Invisible 1.m4a,
7958,quarantine,"same metadata artist, album, and title as kept file",in flames | colony - reloaded | embody the invisible,In Flames,Colony - Reloaded,Embody the Invisible,7713080,/mnt/d/Music/_Sorted_By_Artist/In Flames/01 Embody the Invisible.m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/01 Embody the Invisible 1.m4a,/mnt/d/Music/_Duplicate_Quarantine/01 Embody the Invisible.m4a
7976,keep,largest file in duplicate metadata group,in flames | colony - reloaded | man made god,In Flames,Colony - Reloaded,Man Made God,8799279,/mnt/d/Music/_Sorted_By_Artist/In Flames/12 Man Made God 1.m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/12 Man Made God 1.m4a,
7977,quarantine,"same metadata artist, album, and title as kept file",in flames | colony - reloaded | man made god,In Flames,Colony - Reloaded,Man Made God,8799279,/mnt/d/Music/_Sorted_By_Artist/In Flames/12 Man Made God.m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/12 Man Made God 1.m4a,/mnt/d/Music/_Duplicate_Quarantine/12 Man Made God.m4a
7959,keep,largest file in duplicate metadata group,in flames | colony - reloaded | ordinary story,In Flames,Colony - Reloaded,Ordinary Story,8967147,/mnt/d/Music/_Sorted_By_Artist/In Flames/02 Ordinary Story 1.m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/02 Ordinary Story 1.m4a,
7960,quarantine,"same metadata artist, album, and title as kept file",in flames | colony - reloaded | ordinary story,In Flames,Colony - Reloaded,Ordinary Story,8967147,/mnt/d/Music/_Sorted_By_Artist/In Flames/02 Ordinary Story.m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/02 Ordinary Story 1.m4a,/mnt/d/Music/_Duplicate_Quarantine/02 Ordinary Story.m4a
7970,keep,largest file in duplicate metadata group,in flames | colony - reloaded | resin,In Flames,Colony - Reloaded,Resin,7103335,/mnt/d/Music/_Sorted_By_Artist/In Flames/08 Resin 1.m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/08 Resin 1.m4a,
7971,quarantine,"same metadata artist, album, and title as kept file",in flames | colony - reloaded | resin,In Flames,Colony - Reloaded,Resin,7103335,/mnt/d/Music/_Sorted_By_Artist/In Flames/08 Resin.m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/08 Resin 1.m4a,/mnt/d/Music/_Duplicate_Quarantine/08 Resin.m4a
7961,keep,largest file in duplicate metadata group,in flames | colony - reloaded | scorn,In Flames,Colony - Reloaded,Scorn,7624087,/mnt/d/Music/_Sorted_By_Artist/In Flames/03 Scorn 1.m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/03 Scorn 1.m4a,
7962,quarantine,"same metadata artist, album, and title as kept file",in flames | colony - reloaded | scorn,In Flames,Colony - Reloaded,Scorn,7624087,/mnt/d/Music/_Sorted_By_Artist/In Flames/03 Scorn.m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/03 Scorn 1.m4a,/mnt/d/Music/_Duplicate_Quarantine/03 Scorn.m4a
7974,keep,largest file in duplicate metadata group,in flames | colony - reloaded | the new world,In Flames,Colony - Reloaded,The New World,7055922,/mnt/d/Music/_Sorted_By_Artist/In Flames/11 The New World 1.m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/11 The New World 1.m4a,
7975,quarantine,"same metadata artist, album, and title as kept file",in flames | colony - reloaded | the new world,In Flames,Colony - Reloaded,The New World,7055922,/mnt/d/Music/_Sorted_By_Artist/In Flames/11 The New World.m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/11 The New World 1.m4a,/mnt/d/Music/_Duplicate_Quarantine/11 The New World.m4a
7965,keep,largest file in duplicate metadata group,in flames | colony - reloaded | zombie inc,In Flames,Colony - Reloaded,Zombie Inc.,10512638,/mnt/d/Music/_Sorted_By_Artist/In Flames/05 Zombie Inc. 1.m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/05 Zombie Inc. 1.m4a,
7966,quarantine,"same metadata artist, album, and title as kept file",in flames | colony - reloaded | zombie inc,In Flames,Colony - Reloaded,Zombie Inc.,10512638,/mnt/d/Music/_Sorted_By_Artist/In Flames/05 Zombie Inc..m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/05 Zombie Inc. 1.m4a,/mnt/d/Music/_Duplicate_Quarantine/05 Zombie Inc..m4a
2948,quarantine,"same metadata artist, album, and title as kept file",in flames | come clarity | come clarity,IN FLAMES,COME CLARITY,COME CLARITY,6143835,/mnt/d/Music/_Sorted_By_Artist/IN FLAMES/06 - COME CLARITY.mp3,/mnt/d/Music/_Sorted_By_Artist/IN FLAMES/06 - COME CLARITY (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/06 - COME CLARITY.mp3
7989,keep,largest file in duplicate metadata group,in flames | come clarity | come clarity,IN FLAMES,COME CLARITY,COME CLARITY,6143835,/mnt/d/Music/_Sorted_By_Artist/IN FLAMES/06 - COME CLARITY (2).mp3,/mnt/d/Music/_Sorted_By_Artist/IN FLAMES/06 - COME CLARITY (2).mp3,
7990,quarantine,"same metadata artist, album, and title as kept file",in flames | come clarity | come clarity,In Flames,Come Clarity,Come Clarity,4183402,/mnt/d/Music/_Sorted_By_Artist/In Flames/06 Come Clarity.m4a,/mnt/d/Music/_Sorted_By_Artist/IN FLAMES/06 - COME CLARITY (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/06 Come Clarity.m4a
8013,quarantine,"same metadata artist, album, and title as kept file",in flames | come clarity | come clarity,In Flames,Come Clarity,Come Clarity,4144961,/mnt/d/Music/_Sorted_By_Artist/In Flames/OCKN.m4a,/mnt/d/Music/_Sorted_By_Artist/IN FLAMES/06 - COME CLARITY (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/OCKN.m4a
7996,keep,largest file in duplicate metadata group,in flames | come clarity | crawl through knives,In Flames,Come Clarity,Crawl Through Knives,4000740,/mnt/d/Music/_Sorted_By_Artist/In Flames/09 Crawl Through Knives.m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/09 Crawl Through Knives.m4a,
8011,quarantine,"same metadata artist, album, and title as kept file",in flames | come clarity | crawl through knives,In Flames,Come Clarity,Crawl Through Knives,3943698,/mnt/d/Music/_Sorted_By_Artist/In Flames/LDND.m4a,/mnt/d/Music/_Sorted_By_Artist/In Flames/09 Crawl Through Knives.m4a,/mnt/d/Music/_Duplicate_Quarantine/LDND.m4a
